series_code,year,event,event_date,car,class,team,chassis,manufacturer,driver_a,license_a,laps_a,best_lap_a,avg_lap_a,q1_pct_a,driver_b,license_b,laps_b,best_lap_b,avg_lap_b,q1_pct_b
imsa,2022,Laguna Seca,2022-05-01 12:10:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,jeff westphal,Gold,79,85.206,88.29,25.7,robert megennis,Silver,28,86.321,98.432,28.6
imsa,2022,Laguna Seca,2022-05-01 12:10:00,42,GTD,NTE/SSR,Lamborghini Huracan GT3,Lamborghini,jaden conwright,Silver,61,85.506,93.982,25.5,marco holzer,Gold,46,85.504,87.046,26.7
imsa,2022,Laguna Seca,2022-05-01 12:10:00,5,DPi,JDC Miller MotorSports,Cadillac DPi,Cadillac,richard westbrook,Platinum,58,75.974,78.804,25.5,tristan vautier,Gold,59,75.967,86.915,26.2
imsa,2022,Laguna Seca,2022-05-01 12:10:00,51,GTD,Rick Ware Racing,Acura NSX GT3,Acura,aidan read,Silver,29,86.270,96.726,28.6,ryan eversley,Gold,74,85.252,92.754,25.0
imsa,2022,Laguna Seca,2022-05-01 12:10:00,52,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,joshua pierson,Gold,62,77.993,81.053,25.9,patrick kelly,Bronze,51,78.950,91.292,25.7
imsa,2022,Laguna Seca,2022-05-01 12:10:00,60,DPi,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Acura,oliver jarvis,Platinum,27,76.168,85.825,25.0,tom blomqvist,Platinum,90,75.546,81.656,26.0
imsa,2022,Laguna Seca,2022-05-01 12:10:00,70,GTD,inception racing,McLaren 720S GT3,McLaren,brendan iribe,Bronze,29,87.136,99.9,28.6,frederik schandorff,Silver,16,84.680,104.815,27.3
imsa,2022,Laguna Seca,2022-05-01 12:10:00,79,GTDPRO,WeatherTech Racing,Mercedes-AMG GT3,Mercedes-AMG,cooper macneil,Silver,30,85.948,93.811,28.0,daniel juncadella,Platinum,77,84.479,89.905,26.1
imsa,2022,Laguna Seca,2022-05-01 12:10:00,8,LMP2,Tower Motorsport,ORECA LMP2 07,ORECA,john farano,Bronze,40,80.268,94.211,25.0,louis deletraz,Gold,74,76.216,80.252,25.4
imsa,2022,Laguna Seca,2022-05-01 12:10:00,81,LMP2,DragonSpeed USA,ORECA LMP2 07,ORECA,henrik hedman,Bronze,44,80.057,93.103,25.0,juan pablo montoya,Platinum,69,76.756,80.84,26.2
imsa,2022,Laguna Seca,2022-05-01 12:10:00,9,GTDPRO,Pfaff Motorsports,Porsche 911 GT3R,Porsche,mathieu jaminet,Gold,63,84.978,93.224,26.4,matt campbell,Gold,44,85.273,86.344,25.6
imsa,2022,Laguna Seca,2022-05-01 12:10:00,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,bill auberlen,Gold,46,85.345,87.169,25.0,robby foley,Silver,61,85.557,93.791,25.5
imsa,2022,Laguna Seca,2022-05-01 12:10:00,99,GTD,Team Hardpoint,Porsche 911 GT3R,Porsche,katherine legge,Gold,42,85.573,90.121,25.7,rob ferriol,Bronze,64,86.056,92.649,25.9
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,01,DPi,Cadillac Racing,Cadillac DPi,Cadillac,renger van der zande,Gold,63,72.720,82.989,25.0,sebastien bourdais,Platinum,58,72.968,76.36,26.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,02,DPi,Cadillac Racing,Cadillac DPi,Cadillac,alex lynn,Platinum,57,73.227,77.168,26.2,earl bamber,Platinum,64,72.470,82.163,25.6
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,1,GTD,Paul Miller Racing,BMW M4 GT3,BMW,bryan sellers,Gold,64,81.425,89.627,25.5,madison snow,Silver,46,82.602,84.504,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,10,DPi,Konica Minolta Acura ARX-05,Acura DPi,Acura,filipe albuquerque,Platinum,30,73.167,76.633,26.9,ricky taylor,Platinum,91,72.666,80.452,26.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,11,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,jonathan bomarito,Gold,62,73.982,84.142,26.2,steven thomas,Bronze,56,75.781,79.565,26.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,12,GTD,VasserSullivan,Lexus RC F GT3,Lexus,aaron telitz,Gold,58,82.615,89.134,26.5,frankie montecalvo,Silver,52,82.731,85.698,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,13,LMP3,AWA,Duqueine D08,Duqueine,kuno wittmer,Gold,65,81.090,97.418,25.0,orey fidani,Bronze,35,82.117,95.431,26.1
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,16,GTD,Wright Motorsports,Porsche 911 GT3R,Porsche,jan heylen,Gold,78,82.542,88.233,25.0,ryan hardwick,Bronze,32,83.887,86.651,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,17,GTD,VasserSullivan,Lexus RC F GT3,Lexus,jack hawksworth,Gold,62,81.969,89.491,26.5,richard heistand,Bronze,48,82.811,85.322,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,18,LMP2,Era Motorsport,ORECA LMP2 07,ORECA,dwight merriman,Bronze,58,77.697,84.113,25.0,ryan dalziel,Gold,59,73.772,80.958,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,20,LMP2,High Class Racing,ORECA LMP2 07,ORECA,anders fjordbach,Silver,67,74.206,83.067,25.5,dennis andersen,Bronze,51,76.241,80.875,26.3
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,27,GTD,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,maxime martin,Platinum,78,81.868,88.904,25.4,roman de angelis,Silver,32,82.722,84.918,26.7
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,30,LMP3,Jr III Racing,Ligier JS P320,Ligier,ari balogh,Bronze,33,80.843,85.672,27.6,garett grist,Gold,80,78.385,85.1,25.4
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,31,DPi,Whelen Engineering Racing,Cadillac DPi,Cadillac,pipo derani,Platinum,101,72.543,79.955,25.3,tristan nunez,Gold,20,73.567,78.077,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mercedes-AMG,mike skeen,Silver,66,82.130,89.644,25.0,stevan mcaleer,Silver,44,82.376,84.659,26.2
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Ligier,joao barbosa,Gold,79,79.058,85.993,25.4,lance willsey,Bronze,33,82.496,86.922,27.6
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,36,LMP3,Andretti Autosport,Ligier JS P320,Ligier,gabby chaves,Gold,79,78.747,86.125,25.4,jarett andretti,Silver,34,79.888,83.683,26.7
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,38,LMP3,Performance Tech Motorsports,Ligier JS P320,Ligier,daniel goldburg,Bronze,34,80.233,83.771,25.0,rasmus lindh,Silver,72,78.267,95.125,25.5
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,jeff westphal,Gold,78,81.916,88.421,25.0,robert megennis,Silver,32,83.145,85.386,26.7
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,5,DPi,JDC Miller MotorSports,Cadillac DPi,Cadillac,richard westbrook,Platinum,64,72.889,82.856,25.6,tristan vautier,Gold,57,73.434,76.835,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,51,GTD,Rick Ware Racing,Acura NSX GT3,Acura,aidan read,Silver,35,83.025,85.289,27.3,ryan eversley,Gold,74,82.508,90.255,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,52,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,joshua pierson,Gold,65,73.871,84.014,26.1,patrick kelly,Bronze,52,76.526,80.709,25.6
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,54,LMP3,CORE Autosport,Ligier JS P320,Ligier,colin braun,Gold,81,78.336,84.853,25.0,jon bennett,Bronze,33,82.224,85.775,25.8
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,57,GTD,Winward Racing,Mercedes-AMG GT3,Mercedes-AMG,philip ellis,Gold,77,81.330,88.234,25.0,russell ward,Silver,33,83.237,86.086,26.7
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,58,LMP3,MLT Motorsports,Ligier JS P320,Ligier,dakota dickerson,Silver,78,78.364,86.088,26.2,josh sarchet,Bronze,35,80.058,84.28,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,60,DPi,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Acura,oliver jarvis,Platinum,30,73.268,76.659,25.9,tom blomqvist,Platinum,91,72.264,80.466,25.0
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,70,GTD,inception racing,McLaren 720S GT3,McLaren,brendan iribe,Bronze,32,83.358,86.105,27.6,jordan pepper,Gold,78,82.000,88.036,25.4
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,74,LMP3,Riley Motorsports,Ligier JS P320,Ligier,felipe fraga,Gold,80,78.449,85.689,26.1,gar robinson,Silver,33,80.332,83.941,25.8
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,8,LMP2,Tower Motorsport,ORECA LMP2 07,ORECA,john farano,Bronze,54,76.544,81.044,25.0,william stevens,Platinum,63,73.725,83.701,26.2
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,81,LMP2,DragonSpeed USA,ORECA LMP2 07,ORECA,henrik hedman,Bronze,46,78.017,81.998,26.3,juan pablo montoya,Platinum,72,73.737,81.762,25.9
imsa,2022,Mid-Ohio,2022-05-15 14:10:00,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,bill auberlen,Gold,58,82.782,89.564,26.0,robby foley,Silver,52,81.674,85.155,25.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,01,DPi,Cadillac Racing,Cadillac DPi,Cadillac,renger van der zande,Gold,37,80.708,82.415,25.0,sebastien bourdais,Platinum,36,80.261,83.239,25.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,02,DPi,Cadillac Racing,Cadillac DPi,Cadillac,alex lynn,Platinum,36,80.259,82.868,26.7,earl bamber,Platinum,37,80.180,82.797,25.7
imsa,2022,Belle Isle,2022-06-04 15:10:00,1,GTD,Paul Miller Racing,BMW M4 GT3,BMW,bryan sellers,Gold,43,88.401,89.742,26.2,madison snow,Silver,24,89.242,91.929,27.3
imsa,2022,Belle Isle,2022-06-04 15:10:00,10,DPi,Konica Minolta Acura ARX-05,Acura DPi,Acura,filipe albuquerque,Platinum,45,79.932,83.172,26.2,ricky taylor,Platinum,28,80.138,82.828,26.1
imsa,2022,Belle Isle,2022-06-04 15:10:00,12,GTD,VasserSullivan,Lexus RC F GT3,Lexus,aaron telitz,Gold,43,88.335,89.619,26.2,frankie montecalvo,Silver,24,89.539,92.247,27.3
imsa,2022,Belle Isle,2022-06-04 15:10:00,16,GTD,Wright Motorsports,Porsche 911 GT3R,Porsche,jan heylen,Gold,43,89.820,92.891,25.6,ryan hardwick,Bronze,23,90.571,92.712,28.6
imsa,2022,Belle Isle,2022-06-04 15:10:00,17,GTD,VasserSullivan,Lexus RC F GT3,Lexus,ben barnicoat,Platinum,41,88.602,89.69,25.0,kyle kirkwood,Silver,26,89.171,91.618,25.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,27,GTD,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,roman de angelis,Silver,25,89.326,91.861,26.1,ross gunn,Gold,42,88.462,89.646,26.8
imsa,2022,Belle Isle,2022-06-04 15:10:00,31,DPi,Whelen Engineering Racing,Cadillac DPi,Cadillac,olivier pla,Platinum,10,82.149,87.988,28.6,pipo derani,Platinum,63,78.877,82.028,25.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mercedes-AMG,mike skeen,Silver,43,88.516,91.01,26.2,stevan mcaleer,Silver,24,89.791,91.262,27.3
imsa,2022,Belle Isle,2022-06-04 15:10:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,jeff westphal,Gold,43,89.176,91.103,26.2,robert megennis,Silver,24,89.960,91.526,27.3
imsa,2022,Belle Isle,2022-06-04 15:10:00,5,DPi,JDC Miller MotorSports,Cadillac DPi,Cadillac,richard westbrook,Platinum,42,80.047,83.562,26.3,tristan vautier,Gold,31,80.180,83.267,25.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,51,GTD,Rick Ware Racing,Acura NSX GT3,Acura,aidan read,Silver,24,89.282,92.651,27.3,ryan eversley,Gold,38,88.910,90.651,27.0
imsa,2022,Belle Isle,2022-06-04 15:10:00,60,DPi,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Acura,oliver jarvis,Platinum,37,80.411,83.314,25.0,tom blomqvist,Platinum,36,80.055,82.326,25.8
imsa,2022,Belle Isle,2022-06-04 15:10:00,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,bill auberlen,Gold,30,89.791,93.179,28.0,robby foley,Silver,35,90.469,94.406,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,01,DPi,Cadillac Racing,Cadillac DPi,Cadillac,renger van der zande,Gold,75,92.447,96.351,25.0,sebastien bourdais,Platinum,87,91.387,172.338,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,02,DPi,Cadillac Racing,Cadillac DPi,Cadillac,alex lynn,Platinum,71,91.922,156.075,26.4,earl bamber,Platinum,91,91.677,122.42,25.4
imsa,2022,Watkins Glen,2022-06-26 10:40:00,1,GTD,Paul Miller Racing,BMW M4 GT3,BMW,bryan sellers,Gold,37,106.995,115.331,25.0,erik johansson,Silver,42,107.679,147.269,26.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,1,GTD,Paul Miller Racing,BMW M4 GT3,BMW,bryan sellers,Gold,37,106.995,115.331,25.0,madison snow,Silver,65,106.880,176.549,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,1,GTD,Paul Miller Racing,BMW M4 GT3,BMW,erik johansson,Silver,42,107.679,147.269,26.3,madison snow,Silver,65,106.880,176.549,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,10,DPi,Konica Minolta Acura ARX-05,Acura DPi,Acura,filipe albuquerque,Platinum,111,90.790,155.926,25.4,ricky taylor,Platinum,51,91.810,96.267,25.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,11,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,jonathan bomarito,Gold,48,94.461,99.601,26.3,joshua pierson,Silver,70,94.941,167.322,26.1
imsa,2022,Watkins Glen,2022-06-26 10:40:00,11,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,jonathan bomarito,Gold,48,94.461,99.601,26.3,steven thomas,Bronze,41,95.358,141.01,29.4
imsa,2022,Watkins Glen,2022-06-26 10:40:00,11,LMP2,PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,joshua pierson,Silver,70,94.941,167.322,26.1,steven thomas,Bronze,41,95.358,141.01,29.4
imsa,2022,Watkins Glen,2022-06-26 10:40:00,12,GTD,VasserSullivan,Lexus RC F GT3,Lexus,aaron telitz,Gold,31,107.284,241.296,26.1,frankie montecalvo,Silver,53,107.518,111.534,26.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,12,GTD,VasserSullivan,Lexus RC F GT3,Lexus,aaron telitz,Gold,31,107.284,241.296,26.1,richard heistand,Bronze,63,107.160,140.234,25.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,12,GTD,VasserSullivan,Lexus RC F GT3,Lexus,frankie montecalvo,Silver,53,107.518,111.534,26.5,richard heistand,Bronze,63,107.160,140.234,25.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,13,LMP3,AWA,Duqueine D08,Duqueine,lars kern,Silver,5,102.557,108.812,25.0,orey fidani,Bronze,38,104.834,164.685,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,14,GTDPRO,VasserSullivan,Lexus RC F GT3,Lexus,ben barnicoat,Platinum,74,107.091,135.516,26.7,kyle kirkwood,Gold,73,107.480,167.422,25.4
imsa,2022,Watkins Glen,2022-06-26 10:40:00,16,GTD,Wright Motorsports,Porsche 911 GT3R,Porsche,jan heylen,Gold,54,107.421,187.473,26.1,ryan hardwick,Bronze,38,109.402,152.156,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,16,GTD,Wright Motorsports,Porsche 911 GT3R,Porsche,jan heylen,Gold,54,107.421,187.473,26.1,zacharie robichon,Silver,54,107.697,116.944,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,16,GTD,Wright Motorsports,Porsche 911 GT3R,Porsche,ryan hardwick,Bronze,38,109.402,152.156,26.7,zacharie robichon,Silver,54,107.697,116.944,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,18,LMP2,Era Motorsport,ORECA LMP2 07,ORECA,dwight merriman,Bronze,41,97.509,140.64,28.6,kyle tilley,Silver,60,96.012,102.357,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,18,LMP2,Era Motorsport,ORECA LMP2 07,ORECA,dwight merriman,Bronze,41,97.509,140.64,28.6,ryan dalziel,Gold,57,93.759,181.936,26.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,18,LMP2,Era Motorsport,ORECA LMP2 07,ORECA,kyle tilley,Silver,60,96.012,102.357,25.0,ryan dalziel,Gold,57,93.759,181.936,26.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,20,LMP2,High Class Racing,ORECA LMP2 07,ORECA,anders fjordbach,Silver,66,94.044,98.792,25.4,dennis andersen,Bronze,41,97.416,140.608,27.8
imsa,2022,Watkins Glen,2022-06-26 10:40:00,20,LMP2,High Class Racing,ORECA LMP2 07,ORECA,anders fjordbach,Silver,66,94.044,98.792,25.4,fabio scherer,Gold,53,94.115,188.058,26.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,20,LMP2,High Class Racing,ORECA LMP2 07,ORECA,dennis andersen,Bronze,41,97.416,140.608,27.8,fabio scherer,Gold,53,94.115,188.058,26.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,21,GTD,AF CORSE,Ferrari 488 GT3,Ferrari,luis perez companc,Bronze,39,108.390,149.563,26.3,simon mann,Silver,33,108.216,122.691,28.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,21,GTD,AF CORSE,Ferrari 488 GT3,Ferrari,luis perez companc,Bronze,39,108.390,149.563,26.3,toni vilander,Platinum,4,107.381,111.91,33.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,21,GTD,AF CORSE,Ferrari 488 GT3,Ferrari,simon mann,Silver,33,108.216,122.691,28.0,toni vilander,Platinum,4,107.381,111.91,33.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,23,GTDPRO,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,alex riberas,Gold,68,107.074,110.462,25.8,ross gunn,Gold,79,106.738,186.272,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,25,GTDPRO,BMW M Team RLL,BMW M4 GT3,BMW,augusto farfus,Platinum,57,107.106,110.577,26.4,connor de phillippi,Gold,60,106.736,141.774,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,25,GTDPRO,BMW M Team RLL,BMW M4 GT3,BMW,augusto farfus,Platinum,57,107.106,110.577,26.4,john edwards,Platinum,31,107.294,242.405,28.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,25,GTDPRO,BMW M Team RLL,BMW M4 GT3,BMW,connor de phillippi,Gold,60,106.736,141.774,25.0,john edwards,Platinum,31,107.294,242.405,28.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,27,GTD,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,ian james,Silver,38,107.981,146.097,29.4,maxime martin,Platinum,38,107.116,124.05,27.6
imsa,2022,Watkins Glen,2022-06-26 10:40:00,27,GTD,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,ian james,Silver,38,107.981,146.097,29.4,roman de angelis,Silver,72,107.276,167.543,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,27,GTD,Heart of Racing Team,Aston Martin Vantage GT3,Aston Martin,maxime martin,Platinum,38,107.116,124.05,27.6,roman de angelis,Silver,72,107.276,167.543,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,29,LMP2,Racing Team Nederland,ORECA LMP2 07,ORECA,dylan murry,Silver,56,93.177,178.621,26.2,frits van eerd,Bronze,41,99.950,140.663,27.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,29,LMP2,Racing Team Nederland,ORECA LMP2 07,ORECA,dylan murry,Silver,56,93.177,178.621,26.2,giedo van der garde,Platinum,63,92.444,102.764,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,29,LMP2,Racing Team Nederland,ORECA LMP2 07,ORECA,frits van eerd,Bronze,41,99.950,140.663,27.3,giedo van der garde,Platinum,63,92.444,102.764,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,3,GTDPRO,Corvette Racing,Chevrolet Corvette C8.R GTD,Chevrolet,antonio garcia,Platinum,71,106.575,168.799,26.2,jordan taylor,Platinum,76,107.686,135.268,26.1
imsa,2022,Watkins Glen,2022-06-26 10:40:00,30,LMP3,Jr III Racing,Ligier JS P320,Ligier,ari balogh,Bronze,41,104.285,141.728,27.8,garett grist,Gold,33,102.201,104.015,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,30,LMP3,Jr III Racing,Ligier JS P320,Ligier,ari balogh,Bronze,41,104.285,141.728,27.8,nolan siegel,Silver,52,101.825,115.877,26.2
imsa,2022,Watkins Glen,2022-06-26 10:40:00,30,LMP3,Jr III Racing,Ligier JS P320,Ligier,garett grist,Gold,33,102.201,104.015,25.0,nolan siegel,Silver,52,101.825,115.877,26.2
imsa,2022,Watkins Glen,2022-06-26 10:40:00,31,DPi,Whelen Engineering Racing,Cadillac DPi,Cadillac,mike conway,Platinum,50,92.747,97.324,25.6,olivier pla,Platinum,45,92.475,218.721,28.6
imsa,2022,Watkins Glen,2022-06-26 10:40:00,31,DPi,Whelen Engineering Racing,Cadillac DPi,Cadillac,mike conway,Platinum,50,92.747,97.324,25.6,pipo derani,Platinum,67,91.879,112.134,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,31,DPi,Whelen Engineering Racing,Cadillac DPi,Cadillac,olivier pla,Platinum,45,92.475,218.721,28.6,pipo derani,Platinum,67,91.879,112.134,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mercedes-AMG,dirk mueller,Platinum,62,107.318,134.823,26.5,mike skeen,Silver,38,107.760,219.25,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mercedes-AMG,dirk mueller,Platinum,62,107.318,134.823,26.5,stevan mcaleer,Silver,38,107.416,145.979,27.8
imsa,2022,Watkins Glen,2022-06-26 10:40:00,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mercedes-AMG,mike skeen,Silver,38,107.760,219.25,26.7,stevan mcaleer,Silver,38,107.416,145.979,27.8
imsa,2022,Watkins Glen,2022-06-26 10:40:00,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Ligier,joao barbosa,Gold,76,101.516,210.96,26.3,lance willsey,Bronze,22,104.942,119.022,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Ligier,joao barbosa,Gold,76,101.516,210.96,26.3,malthe jakobsen,Silver,34,101.463,105.651,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Ligier,lance willsey,Bronze,22,104.942,119.022,25.0,malthe jakobsen,Silver,34,101.463,105.651,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,36,LMP3,Andretti Autosport,Ligier JS P320,Ligier,gabby chaves,Gold,36,101.338,217.369,25.0,jarett andretti,Silver,53,102.673,142.966,25.0
imsa,2022,Watkins Glen,2022-06-26 10:40:00,36,LMP3,Andretti Autosport,Ligier JS P320,Ligier,gabby chaves,Gold,36,101.338,217.369,25.0,josh burdon,Silver,64,101.676,106.864,25.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,36,LMP3,Andretti Autosport,Ligier JS P320,Ligier,jarett andretti,Silver,53,102.673,142.966,25.0,josh burdon,Silver,64,101.676,106.864,25.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,38,LMP3,Performance Tech Motorsports,Ligier JS P320,Ligier,cameron shields,Silver,49,103.917,117.211,25.0,daniel goldburg,Bronze,41,103.599,141.641,26.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,38,LMP3,Performance Tech Motorsports,Ligier JS P320,Ligier,cameron shields,Silver,49,103.917,117.211,25.0,rasmus lindh,Silver,63,101.425,169.727,25.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,38,LMP3,Performance Tech Motorsports,Ligier JS P320,Ligier,daniel goldburg,Bronze,41,103.599,141.641,26.3,rasmus lindh,Silver,63,101.425,169.727,25.5
imsa,2022,Watkins Glen,2022-06-26 10:40:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,corey lewis,Silver,55,107.817,111.305,25.5,jeff westphal,Gold,16,107.548,111.301,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,corey lewis,Silver,55,107.817,111.305,25.5,robert megennis,Silver,58,107.864,143.152,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,39,GTD,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Lamborghini,jeff westphal,Gold,16,107.548,111.301,26.7,robert megennis,Silver,58,107.864,143.152,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,40,LMP3,FastMD Racing,Duqueine D08,Duqueine,james vance,Silver,64,104.916,109.23,25.0,max hanratty,Silver,38,105.495,149.852,28.6
imsa,2022,Watkins Glen,2022-06-26 10:40:00,40,LMP3,FastMD Racing,Duqueine D08,Duqueine,james vance,Silver,64,104.916,109.23,25.0,nicolas varrone,Silver,49,101.544,195.295,27.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,40,LMP3,FastMD Racing,Duqueine D08,Duqueine,max hanratty,Silver,38,105.495,149.852,28.6,nicolas varrone,Silver,49,101.544,195.295,27.3
imsa,2022,Watkins Glen,2022-06-26 10:40:00,42,GTD,NTE/SSR,Lamborghini Huracan GT3,Lamborghini,don yount,Bronze,39,110.280,149.183,26.3,jaden conwright,Silver,70,107.452,116.587,25.9
imsa,2022,Watkins Glen,2022-06-26 10:40:00,42,GTD,NTE/SSR,Lamborghini Huracan GT3,Lamborghini,don yount,Bronze,39,110.280,149.183,26.3,marco holzer,Gold,38,107.535,217.886,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,42,GTD,NTE/SSR,Lamborghini Huracan GT3,Lamborghini,jaden conwright,Silver,70,107.452,116.587,25.9,marco holzer,Gold,38,107.535,217.886,26.7
imsa,2022,Watkins Glen,2022-06-26 10:40:00,44,GTD,Magnus Racing,Aston Martin Vantage GT3,Aston Martin,andy lally,Gold,51,106.600,122.612,26.3,john potter,Bronze,38,108.967,147.064,26.3
