series_code,year,event,event_date,driver,car,class,team,chassis,manufacturer,license,license_rank,country,laps,drive_time_minutes,best_lap,avg_lap,avg_q1,avg_q12,lap_stddev,q1_laps,q2_laps,q3_laps,q4_laps,q1_pct,stint_count
imsa,2018,Road America,2018-08-05 13:35:00,bryan sellers,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Gold,4,USA,25,64.63,127.931,155.124,128.4286,128.7291111111111,43.692,5,4,4,4,29.4,2
imsa,2018,Road America,2018-08-05 13:35:00,madison snow,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Silver,3,USA,41,97.5,128.826,142.685,128.9245,129.193625,31.029,8,8,8,7,25.8,1
imsa,2018,Road America,2018-08-05 13:35:00,francesco piovanetti,51,GTD,Squadra Corse Garage Italia,Ferrari 488 GT3,Ferrari,Bronze,2,USA,20,57.63,132.846,172.881,132.90233333333333,133.16683333333333,75.477,3,3,2,2,30.0,1
imsa,2018,Road America,2018-08-05 13:35:00,ozz negri jr.,51,GTD,Squadra Corse Garage Italia,Ferrari 488 GT3,Ferrari,Silver,3,BRA,43,104.76,129.226,146.181,129.496,129.6324375,33.598,8,8,8,8,25.0,2
imsa,2018,Road America,2018-08-05 13:35:00,christina nielsen,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Silver,3,DNK,24,55.08,129.229,137.697,129.4942,129.7223,24.301,5,5,5,4,26.3,2
imsa,2018,Road America,2018-08-05 13:35:00,patrick long,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Platinum,5,USA,42,106.99,127.802,152.847,128.27125,128.50846666666666,41.477,8,7,7,7,27.6,3
imsa,2018,Road America,2018-08-05 13:35:00,alessandro pier guidi,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Platinum,5,ITA,48,115.37,127.434,144.214,128.4422,128.734,35.226,10,9,9,9,27.0,2
imsa,2018,Road America,2018-08-05 13:35:00,cooper macneil,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,18,46.85,129.070,156.166,129.419,129.8738,39.636,3,2,2,2,33.3,1
imsa,2018,Road America,2018-08-05 13:35:00,dirk mueller,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,DEU,27,66.84,124.458,148.531,124.5298,124.7422,44.835,5,5,4,4,27.8,1
imsa,2018,Road America,2018-08-05 13:35:00,joey hand,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,USA,36,94.65,125.245,157.751,126.13357142857143,126.52992857142857,80.395,7,7,7,6,25.9,2
imsa,2018,Road America,2018-08-05 13:35:00,richard westbrook,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,GBR,50,122.56,123.940,147.069,124.1349,124.46745,43.969,10,10,9,9,26.3,2
imsa,2018,Road America,2018-08-05 13:35:00,ryan briscoe,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,AUS,16,38.19,124.760,143.226,124.816,124.87716666666667,40.29,3,3,3,2,27.3,1
imsa,2018,Road America,2018-08-05 13:35:00,patrick lindsey,73,GTD,Park Place Motorsports,Porsche 911 GT3 R,Porsche,Silver,3,USA,39,92.9,128.748,142.923,128.95175,129.2274,31.833,8,7,7,7,27.6,1
imsa,2018,Road America,2018-08-05 13:35:00,alvaro parente,86,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Platinum,5,PRT,48,115.48,128.236,144.353,128.8011,129.0296842105263,34.615,10,9,9,9,27.0,2
imsa,2018,Road America,2018-08-05 13:35:00,katherine legge,86,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Silver,3,GBR,18,46.82,129.353,156.066,129.62333333333333,130.07,43.38,3,3,3,2,27.3,1
imsa,2018,Road America,2018-08-05 13:35:00,nicholas tandy,911,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,GBR,41,96.47,124.589,141.175,124.935875,125.20033333333333,32.134,8,7,7,7,27.6,1
imsa,2018,Road America,2018-08-05 13:35:00,patrick pilet,911,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,FRA,25,65.33,124.880,156.801,125.18775,125.5915,48.606,4,4,4,4,25.0,2
imsa,2018,Road America,2018-08-05 13:35:00,earl bamber,912,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,NZL,50,122.91,124.296,147.489,124.67988888888888,125.03116666666666,41.419,9,9,8,8,26.5,2
imsa,2018,Road America,2018-08-05 13:35:00,laurens vanthoor,912,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,BEL,16,38.25,124.672,143.432,124.826,125.0045,38.828,3,3,3,2,27.3,1
imsa,2018,Road America,2018-08-05 13:35:00,justin marks,93,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Silver,3,USA,23,57.89,129.369,151.018,129.47875,129.859875,38.609,4,4,4,3,26.7,1
imsa,2018,Road America,2018-08-05 13:35:00,lawson aschenbach,93,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Gold,4,USA,43,104.43,128.505,145.716,128.776625,129.0400625,34.27,8,8,8,7,25.8,2
imsa,2018,Road America,2018-08-05 13:35:00,markus palttala,96,GTD,Turner Motorsport,BMW M6 GT3,BMW,Gold,4,FIN,26,66.7,128.308,153.922,128.7448,129.1191,41.633,5,5,4,4,27.8,2
imsa,2018,Road America,2018-08-05 13:35:00,robby foley,96,GTD,Turner Motorsport,BMW M6 GT3,BMW,Silver,3,USA,40,95.56,129.536,143.344,129.811875,130.02313333333333,30.021,8,7,7,7,27.6,1
imsa,2018,VIR,2018-08-19 13:05:00,dominik baumann,14,GTD,3GT Racing,Lexus RC F GT3,Lexus,Gold,4,AUT,56,107.22,106.215,114.882,106.51583333333333,106.68091666666666,23.609,12,12,11,11,26.1,2
imsa,2018,VIR,2018-08-19 13:05:00,kyle marcelli,14,GTD,3GT Racing,Lexus RC F GT3,Lexus,Silver,3,CAN,30,54.58,106.022,109.166,106.10657142857143,106.31278571428571,11.368,7,7,7,7,25.0,1
imsa,2018,VIR,2018-08-19 13:05:00,david heinemeier hansson,15,GTD,3GT Racing,Lexus RC F GT3,Lexus,Silver,3,DNK,24,50.7,107.254,126.761,107.37225,107.48542857142857,29.008,4,3,3,3,30.8,2
imsa,2018,VIR,2018-08-19 13:05:00,jack hawksworth,15,GTD,3GT Racing,Lexus RC F GT3,Lexus,Gold,4,GBR,62,111.64,105.110,108.036,105.67546666666667,105.93837931034483,7.77,15,14,14,14,26.3,3
imsa,2018,VIR,2018-08-19 13:05:00,jesse krohn,24,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Gold,4,FIN,58,108.26,102.964,111.993,103.16023076923076,103.29357692307693,26.486,13,13,12,12,26.0,2
imsa,2018,VIR,2018-08-19 13:05:00,john edwards,24,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Platinum,5,USA,30,52.65,102.803,105.294,102.99871428571429,103.12614285714285,9.223,7,7,7,7,25.0,1
imsa,2018,VIR,2018-08-19 13:05:00,alexander sims,25,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Platinum,5,GBR,57,106.41,102.790,112.014,103.017,103.22766666666666,24.195,12,12,12,11,25.5,2
imsa,2018,VIR,2018-08-19 13:05:00,connor de phillippi,25,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Gold,4,USA,31,54.46,102.742,105.403,102.92925,103.0918,9.455,8,7,7,7,27.6,1
imsa,2018,VIR,2018-08-19 13:05:00,antonio garcia,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,ESP,32,56.22,102.725,105.416,102.985375,103.138875,9.53,8,8,7,7,26.7,1
imsa,2018,VIR,2018-08-19 13:05:00,jan magnussen,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,DNK,56,104.67,103.046,112.148,103.224,103.34245833333334,26.608,12,12,12,12,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,benjamin keating,33,GTD,Mercedes-AMG Team Riley Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Bronze,2,USA,26,53.9,106.525,124.376,106.853,107.3401,34.951,5,5,4,4,27.8,2
imsa,2018,VIR,2018-08-19 13:05:00,jeroen bleekemolen,33,GTD,Mercedes-AMG Team Riley Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Platinum,5,NLD,60,108.17,105.696,108.173,105.92607142857143,106.10357142857143,7.936,14,14,14,13,25.5,3
imsa,2018,VIR,2018-08-19 13:05:00,oliver gavin,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,GBR,24,48.62,104.113,121.545,104.24625,104.399375,30.766,4,4,4,4,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,tommy milner,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,USA,64,112.86,103.504,105.805,103.72175,104.01406451612903,7.438,16,15,15,15,26.2,3
imsa,2018,VIR,2018-08-19 13:05:00,andrew lally,44,GTD,Magnus Racing,Audi R8 LMS GT3,Audi,Gold,4,USA,60,114.63,105.813,114.632,106.215,106.47865384615385,22.731,13,13,12,12,26.0,2
imsa,2018,VIR,2018-08-19 13:05:00,john potter,44,GTD,Magnus Racing,Audi R8 LMS GT3,Audi,Bronze,2,USA,26,47.7,106.714,110.078,106.89633333333333,107.107,11.471,6,6,6,6,25.0,1
imsa,2018,VIR,2018-08-19 13:05:00,bryan sellers,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Gold,4,USA,56,107.42,106.208,115.093,106.54833333333333,106.78020833333333,23.706,12,12,12,11,25.5,2
imsa,2018,VIR,2018-08-19 13:05:00,madison snow,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Silver,3,USA,30,54.76,106.293,109.515,106.44514285714286,106.64657142857143,11.157,7,7,7,7,25.0,1
imsa,2018,VIR,2018-08-19 13:05:00,christina nielsen,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Silver,3,DNK,25,52.12,107.141,125.09,107.5426,107.7318,35.218,5,5,5,4,26.3,2
imsa,2018,VIR,2018-08-19 13:05:00,patrick long,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Platinum,5,USA,61,109.7,105.434,107.897,105.89273333333334,106.11926666666666,7.84,15,15,14,14,25.9,3
imsa,2018,VIR,2018-08-19 13:05:00,cooper macneil,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,29,53.15,106.824,109.963,107.00171428571429,107.15885714285714,11.198,7,7,7,6,25.9,1
imsa,2018,VIR,2018-08-19 13:05:00,gunnar jeannette,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,57,108.91,106.475,114.646,106.76358333333333,106.94629166666667,22.502,12,12,12,12,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,dirk mueller,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,DEU,56,105.24,103.497,112.752,103.74675,103.95933333333333,26.729,12,12,12,11,25.5,2
imsa,2018,VIR,2018-08-19 13:05:00,joey hand,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,USA,32,56.15,102.706,105.284,102.99375,103.11725,8.56,8,8,7,7,26.7,1
imsa,2018,VIR,2018-08-19 13:05:00,richard westbrook,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,GBR,29,50.92,102.865,105.345,102.96057142857143,103.11714285714285,9.878,7,7,7,6,25.9,1
imsa,2018,VIR,2018-08-19 13:05:00,ryan briscoe,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ford,Platinum,5,AUS,13,54.94,110.754,253.552,110.754,111.4795,407.279,1,1,0,0,50.0,2
imsa,2018,VIR,2018-08-19 13:05:00,katherine legge,86,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Silver,3,GBR,58,110.7,105.566,114.522,106.146,106.44270833333333,23.561,12,12,12,12,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,mario farnbacher,86,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Silver,3,DEU,28,51.12,105.764,109.551,106.01114285714286,106.374,11.859,7,7,6,6,26.9,1
imsa,2018,VIR,2018-08-19 13:05:00,nicholas tandy,911,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,GBR,7,12.17,103.100,104.347,103.103,103.3035,2.366,2,2,1,1,33.3,2
imsa,2018,VIR,2018-08-19 13:05:00,patrick pilet,911,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,FRA,33,57.88,102.804,105.232,102.991125,103.0781875,8.466,8,8,8,7,25.8,1
imsa,2018,VIR,2018-08-19 13:05:00,earl bamber,912,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,NZL,35,62.87,102.600,107.782,102.78325,102.9234375,14.826,8,8,7,7,26.7,1
imsa,2018,VIR,2018-08-19 13:05:00,laurens vanthoor,912,GTLM,Porsche GT Team,Porsche 911 RSR,Porsche,Platinum,5,BEL,53,98.59,103.108,111.612,103.82508333333334,104.03865217391305,21.525,12,11,11,11,26.7,2
imsa,2018,VIR,2018-08-19 13:05:00,justin marks,93,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Silver,3,USA,32,60.0,106.809,112.499,107.18828571428571,107.65921428571428,14.027,7,7,7,7,25.0,1
imsa,2018,VIR,2018-08-19 13:05:00,lawson aschenbach,93,GTD,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,Acura,Gold,4,USA,54,102.7,106.194,114.11,106.6905,106.9332,18.58,10,10,10,10,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,robby foley,96,GTD,Turner Motorsport,BMW M6 GT3,BMW,Silver,3,USA,43,81.67,106.647,113.954,106.89255555555556,107.27772222222222,17.932,9,9,9,9,25.0,2
imsa,2018,VIR,2018-08-19 13:05:00,william auberlen,96,GTD,Turner Motorsport,BMW M6 GT3,BMW,Gold,4,USA,42,79.69,105.619,113.839,105.79166666666667,105.95677777777777,27.603,9,9,9,9,25.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,dominik baumann,14,GTD,3GT Racing,Lexus RC F GT3,Lexus,Gold,4,AUT,58,91.66,86.579,94.82,87.12261538461539,87.45092,19.291,13,12,12,12,26.5,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,kyle marcelli,14,GTD,3GT Racing,Lexus RC F GT3,Lexus,Silver,3,CAN,38,70.82,86.545,111.829,87.0836,87.7951,28.822,5,5,5,5,25.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,david heinemeier hansson,15,GTD,3GT Racing,Lexus RC F GT3,Lexus,Silver,3,DNK,28,46.27,86.701,99.144,87.4164,88.3571,19.702,5,5,5,5,25.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,jack hawksworth,15,GTD,3GT Racing,Lexus RC F GT3,Lexus,Gold,4,GBR,68,115.84,85.786,102.209,86.7245,87.12291304347826,26.567,12,11,11,11,26.7,3
imsa,2018,Laguna Seca,2018-09-09 14:05:00,jesse krohn,24,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Gold,4,FIN,44,78.07,83.756,106.464,83.90485714285714,84.09635714285714,29.741,7,7,7,6,25.9,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,john edwards,24,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Platinum,5,USA,56,84.05,83.416,90.049,83.94816666666667,84.50741666666667,14.454,12,12,12,12,25.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,alexander sims,25,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Platinum,5,GBR,47,83.52,83.652,106.624,83.89885714285714,84.16735714285714,28.944,7,7,6,6,26.9,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,connor de phillippi,25,GTLM,BMW Team RLL,BMW M8 GTE,BMW,Gold,4,USA,53,78.27,83.802,88.613,84.32753846153847,84.87092307692308,13.114,13,13,12,12,26.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,antonio garcia,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,ESP,53,78.54,83.349,88.913,83.73791666666666,84.20691666666667,13.749,12,12,12,11,25.5,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,jan magnussen,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,DNK,47,83.48,83.490,106.565,83.73942857142858,84.09807142857143,28.802,7,7,6,6,26.9,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,benjamin keating,33,GTD,Mercedes-AMG Team Riley Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Bronze,2,USA,29,47.79,86.879,98.872,87.60916666666667,88.15536363636363,20.149,6,5,5,5,28.6,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,jeroen bleekemolen,33,GTD,Mercedes-AMG Team Riley Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Platinum,5,NLD,68,114.85,85.861,101.341,86.38976923076923,86.81688461538461,26.587,13,13,12,12,26.0,3
imsa,2018,Laguna Seca,2018-09-09 14:05:00,oliver gavin,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,GBR,47,83.49,83.519,106.581,83.87585714285714,84.1633076923077,28.99,7,6,6,6,28.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,tommy milner,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Chevrolet,Platinum,5,USA,53,78.67,83.811,89.058,84.1535,84.58420833333334,13.556,12,12,12,12,25.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,andrew lally,44,GTD,Magnus Racing,Audi R8 LMS GT3,Audi,Gold,4,USA,73,112.96,85.892,92.841,86.25947058823529,86.615,18.481,17,16,16,16,26.2,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,john potter,44,GTD,Magnus Racing,Audi R8 LMS GT3,Audi,Bronze,2,USA,23,48.47,87.301,126.436,87.5055,87.64366666666666,29.464,2,1,1,1,40.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,bryan sellers,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Gold,4,USA,67,103.76,85.796,92.919,86.34666666666666,86.73089655172414,17.215,15,14,14,14,26.3,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,madison snow,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Lamborghini,Silver,3,USA,30,58.89,86.652,117.78,86.78366666666666,87.3645,29.663,3,3,3,3,25.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,francesco piovanetti,51,GTD,Squadra Corse Garage Italia,Ferrari 488 GT3,Ferrari,Bronze,2,USA,23,48.92,90.617,127.617,90.6975,90.748,29.242,2,2,2,1,28.6,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,ozz negri,51,GTD,Squadra Corse Garage Italia,Ferrari 488 GT3,Ferrari,Silver,3,BRA,73,113.05,86.447,92.919,87.115875,87.48759375,16.853,16,16,16,16,25.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,christina nielsen,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Silver,3,DNK,68,106.93,86.933,94.347,88.03485714285715,88.54667857142857,17.378,14,14,13,13,25.9,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,patrick long,58,GTD,Wright Motorsports,Porsche 911 GT3 R,Porsche,Platinum,5,USA,28,55.77,86.754,119.51,86.87966666666667,87.15883333333333,29.916,3,3,3,2,27.3,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,cooper macneil,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,29,57.38,87.005,118.707,87.06666666666666,87.49983333333333,30.184,3,3,2,2,30.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,gunnar jeannette,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,67,104.74,86.730,93.799,87.18942857142856,87.49675,17.793,14,14,14,14,25.0,2
imsa,2018,Laguna Seca,2018-09-09 14:05:00,frank montecalvo,64,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Silver,3,USA,30,58.97,87.493,117.934,87.55333333333333,87.9565,29.928,3,3,3,3,25.0,1
imsa,2018,Laguna Seca,2018-09-09 14:05:00,townsend bell,64,GTD,Scuderia Corsa,Ferrari 488 GT3,Ferrari,Gold,4,USA,66,103.25,86.003,93.86,86.47984615384615,86.94444,17.781,13,12,12,12,26.5,2
